# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		21050		648.4794756097964
0.5		0.5		1.0		-1		21050		701.0509551624887
0.5		0.5		1.0		1		21050		683.6649377801359
0.5		0.5		1.0		2		21050		683.6649377832995
0.5		0.5		1.0		3		21050		736.9438536316521
0.5		0.5		1.0		4		21050		662.0410190103312
0.5		1.0		1.0		-1		21050		728.6593591158658
0.5		1.0		1.0		1		21050		706.6767799436235
0.5		1.0		1.0		2		21050		706.6767799472075
0.5		1.0		1.0		3		21050		775.5926498970199
0.5		1.0		1.0		4		21050		681.508788938081
0.5		2.0		1.0		-1		21050		746.9010628101763
0.5		2.0		1.0		1		21050		721.5517654566826
0.5		2.0		1.0		2		21050		721.5517654605209
0.5		2.0		1.0		3		21050		801.8011030562424
0.5		2.0		1.0		4		21050		693.9157250072252
1.0		0.5		1.0		-1		21050		623.9923686971035
1.0		0.5		1.0		1		21050		611.2481995730283
1.0		0.5		1.0		2		21050		611.248199575478
1.0		0.5		1.0		3		21050		649.7032099797275
1.0		0.5		1.0		4		21050		594.4821161606068
1.0		1.0		1.0		1		21050		631.758509822627
1.0		1.0		1.0		2		21050		631.7585098254457
1.0		1.0		1.0		3		21050		683.6649377832995
1.0		1.0		1.0		4		21050		611.8884941965313
1.0		2.0		1.0		-1		21050		664.6428689119421
1.0		2.0		1.0		1		21050		645.0036414168704
1.0		2.0		1.0		2		21050		645.0036414199142
1.0		2.0		1.0		3		21050		706.6767799472075
1.0		2.0		1.0		4		21050		622.965457002021
2.0		0.5		1.0		-1		21050		562.182235067246
2.0		0.5		1.0		1		21050		552.7258264715841
2.0		0.5		1.0		2		21050		552.7258264735351
2.0		0.5		1.0		3		21050		580.959209201442
2.0		0.5		1.0		4		21050		539.4662062987726
2.0		1.0		1.0		-1		21050		584.1792528951179
2.0		1.0		1.0		1		21050		571.2249096831648
2.0		1.0		1.0		2		21050		571.2249096854448
2.0		1.0		1.0		3		21050		611.248199575478
2.0		1.0		1.0		4		21050		555.2059244297666
2.0		2.0		1.0		-1		21050		598.6870636489034
2.0		2.0		1.0		1		21050		583.1616676773876
2.0		2.0		1.0		2		21050		583.1616676798684
2.0		2.0		1.0		3		21050		631.7585098254457
2.0		2.0		1.0		4		21050		565.2101107919071
1.0		1.0		1.0		-1		21050		648.4794756097964
1.0		1.0		1.0		-1		21051		646.3942847798718
1.0		1.0		1.0		-1		21052		649.6645577623154
1.0		1.0		1.0		-1		21053		648.6952485907356
1.0		1.0		1.0		-1		21054		648.3499589504846
1.0		1.0		1.0		-1		21055		648.6558867079283
1.0		1.0		1.0		-1		21056		648.2224232690692
1.0		1.0		1.0		-1		21057		648.8057512520331
1.0		1.0		1.0		-1		21058		648.2636633428917
1.0		1.0		1.0		-1		21059		647.8543205410466
1.0		1.0		1.0		-1		21060		648.9403948865828
1.0		1.0		1.0		-1		21061		647.9059316538558
1.0		1.0		1.0		-1		21062		649.0209035223132
1.0		1.0		1.0		-1		21063		648.4412785754577
1.0		1.0		1.0		-1		21064		648.0898972119401
1.0		1.0		1.0		-1		21065		645.8039474312526
1.0		1.0		1.0		-1		21066		647.5668812012194
1.0		1.0		1.0		-1		21067		648.233616756247
1.0		1.0		1.0		-1		21068		648.2927179456576
1.0		1.0		1.0		-1		21069		646.8096384561766
1.0		1.0		1.0		-1		21070		650.4761669174035
1.0		1.0		1.0		-1		21071		644.0216670877475
1.0		1.0		1.0		-1		21072		652.0427463099927
1.0		1.0		1.0		-1		21073		645.6256386524337
1.0		1.0		1.0		-1		21074		649.2508565636306
1.0		1.0		1.0		-1		21075		648.6220536042978
1.0		1.0		1.0		-1		21076		647.5292164393069
1.0		1.0		1.0		-1		21077		652.9137207260942
1.0		1.0		1.0		-1		21078		636.4666352500204
1.0		1.0		1.0		-1		21079		645.2506797273228
1.0		1.0		1.0		-1		21080		650.1979849357425
1.0		1.0		1.0		-1		21081		647.5175061615452
1.0		1.0		1.0		-1		21082		648.5658883391932
1.0		1.0		1.0		-1		21083		648.2087951767242
1.0		1.0		1.0		-1		21084		648.3777906986161
1.0		1.0		1.0		-1		21085		648.318732559574
1.0		1.0		1.0		-1		21086		648.744674534018
1.0		1.0		1.0		-1		21087		649.1527972449285
1.0		1.0		1.0		-1		21088		640.2793025620923
1.0		1.0		1.0		-1		21089		640.1419909086871
1.0		1.0		1.0		-1		21090		648.2298187205945

#***************************************************************************
#
# original cross-section: 648.4794756097964
#     scale variation: +15.2% -13.3%
#     central scheme variation: +5.43% -5.64%
# PDF variation: +0.611% -1.72%
#
# dynamical scheme # 1 : 631.759 +14.2% -12.5% # \sum ET
# dynamical scheme # 2 : 631.759 +14.2% -12.5% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 683.665 +17.3% -15% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 611.888 +13.4% -11.8% # \sqrt{\hat s}
#***************************************************************************
