# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		21050		3.202210432926926
0.5		0.5		1.0		-1		21050		4.671459075814002
0.5		0.5		1.0		1		21050		4.271907946193187
0.5		0.5		1.0		2		21050		4.081238367972101
0.5		0.5		1.0		3		21050		6.086359294790028
0.5		0.5		1.0		4		21050		3.331891792749234
0.5		1.0		1.0		-1		21050		4.419499136887072
0.5		1.0		1.0		1		21050		4.04546397796738
0.5		1.0		1.0		2		21050		3.864110990282956
0.5		1.0		1.0		3		21050		5.777463208019332
0.5		1.0		1.0		4		21050		3.166023588763144
0.5		2.0		1.0		-1		21050		4.1777577680144224
0.5		2.0		1.0		1		21050		3.828206714649548
0.5		2.0		1.0		2		21050		3.656529052181833
0.5		2.0		1.0		3		21050		5.47109738083587
0.5		2.0		1.0		4		21050		3.00626566936777
1.0		0.5		1.0		-1		21050		3.385126970417391
1.0		0.5		1.0		1		21050		3.115583334093936
1.0		0.5		1.0		2		21050		2.9894999095412955
1.0		0.5		1.0		3		21050		4.300427932732448
1.0		0.5		1.0		4		21050		2.477853738005268
1.0		1.0		1.0		1		21050		2.949969917092886
1.0		1.0		1.0		2		21050		2.8300247578188333
1.0		1.0		1.0		3		21050		4.081238367972101
1.0		1.0		1.0		4		21050		2.3537839296476397
1.0		2.0		1.0		-1		21050		3.0267910428473
1.0		2.0		1.0		1		21050		2.791188656095688
1.0		2.0		1.0		2		21050		2.677658497035617
1.0		2.0		1.0		3		21050		3.864110990282956
1.0		2.0		1.0		4		21050		2.234442176686148
2.0		0.5		1.0		-1		21050		2.531530761744427
2.0		0.5		1.0		1		21050		2.3423057003157033
2.0		0.5		1.0		2		21050		2.2553509232082054
2.0		0.5		1.0		3		21050		3.150652161175724
2.0		0.5		1.0		4		21050		1.892855597712981
2.0		1.0		1.0		-1		21050		2.3945326514869127
2.0		1.0		1.0		1		21050		2.2175072895935806
2.0		1.0		1.0		2		21050		2.1347695918568568
2.0		1.0		1.0		3		21050		2.9894999095412955
2.0		1.0		1.0		4		21050		1.7976157898208127
2.0		2.0		1.0		-1		21050		2.2631978519739304
2.0		2.0		1.0		1		21050		2.097927737708841
2.0		2.0		1.0		2		21050		2.0196246368715474
2.0		2.0		1.0		3		21050		2.8300247578188333
2.0		2.0		1.0		4		21050		1.7061063134827892
1.0		1.0		1.0		-1		21050		3.202210432926926
1.0		1.0		1.0		-1		21051		3.1966956795027444
1.0		1.0		1.0		-1		21052		3.205372441642931
1.0		1.0		1.0		-1		21053		3.203635833130766
1.0		1.0		1.0		-1		21054		3.2013534042345073
1.0		1.0		1.0		-1		21055		3.193212494250962
1.0		1.0		1.0		-1		21056		3.215462371339102
1.0		1.0		1.0		-1		21057		3.1929173791388474
1.0		1.0		1.0		-1		21058		3.2082394319365397
1.0		1.0		1.0		-1		21059		3.1946557888358664
1.0		1.0		1.0		-1		21060		3.208308782145701
1.0		1.0		1.0		-1		21061		3.2178424541558783
1.0		1.0		1.0		-1		21062		3.187509628526543
1.0		1.0		1.0		-1		21063		3.205715834012848
1.0		1.0		1.0		-1		21064		3.1949875872877413
1.0		1.0		1.0		-1		21065		3.131582982414774
1.0		1.0		1.0		-1		21066		3.253750843260466
1.0		1.0		1.0		-1		21067		3.1814070404098582
1.0		1.0		1.0		-1		21068		3.217984583718242
1.0		1.0		1.0		-1		21069		3.221805704152741
1.0		1.0		1.0		-1		21070		3.1773142288345393
1.0		1.0		1.0		-1		21071		3.2666787662942323
1.0		1.0		1.0		-1		21072		3.135141749548286
1.0		1.0		1.0		-1		21073		3.1649261793838055
1.0		1.0		1.0		-1		21074		3.222792223883832
1.0		1.0		1.0		-1		21075		3.2025036035695456
1.0		1.0		1.0		-1		21076		3.20506557243318
1.0		1.0		1.0		-1		21077		3.220858932379421
1.0		1.0		1.0		-1		21078		3.1518615593226054
1.0		1.0		1.0		-1		21079		3.1894444830103446
1.0		1.0		1.0		-1		21080		3.2154343118530524
1.0		1.0		1.0		-1		21081		3.2055335934948452
1.0		1.0		1.0		-1		21082		3.201883088038794
1.0		1.0		1.0		-1		21083		3.224999184189188
1.0		1.0		1.0		-1		21084		3.1913801406855535
1.0		1.0		1.0		-1		21085		3.199264888255399
1.0		1.0		1.0		-1		21086		3.2019454141496198
1.0		1.0		1.0		-1		21087		3.234713840133012
1.0		1.0		1.0		-1		21088		3.150947120195245
1.0		1.0		1.0		-1		21089		3.151914924433676
1.0		1.0		1.0		-1		21090		3.1927806844566002

#***************************************************************************
#
# original cross-section: 3.202210432926926
#     scale variation: +45.9% -29.3%
#     central scheme variation: +27.5% -26.5%
# PDF variation: +1.95% -2.71%
#
# dynamical scheme # 1 : 2.94997 +44.8% -28.9% # \sum ET
# dynamical scheme # 2 : 2.83002 +44.2% -28.6% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 4.08124 +49.1% -30.7% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 2.35378 +41.6% -27.5% # \sqrt{\hat s}
#***************************************************************************
